,Trial-ID,Status,Iteration,batch_size,filtro1,filtro2,kernel1,kernel2,kernel3,kernel4,lr,neuroni1,neuroni2,stride1,stride3,Objective
90,46,INTERMEDIATE,1,512.0,315.0,196.0,1.0,1.0,1.0,2.0,0.023812771821845425,189.0,88.0,1.0,2.0,0.0013902929717487908
91,46,COMPLETED,1,512.0,315.0,196.0,1.0,1.0,1.0,2.0,0.023812771821845425,189.0,88.0,1.0,2.0,0.0013902929717487908
92,47,INTERMEDIATE,1,256.0,244.0,341.0,1.0,1.0,1.0,2.0,0.04364804059372113,168.0,36.0,1.0,2.0,0.050675952082410075
93,47,COMPLETED,1,256.0,244.0,341.0,1.0,1.0,1.0,2.0,0.04364804059372113,168.0,36.0,1.0,2.0,0.050675952082410075
94,48,INTERMEDIATE,1,2048.0,439.0,472.0,1.0,2.0,1.0,2.0,0.0217251053765162,146.0,11.0,1.0,2.0,0.004872190034802077
95,48,COMPLETED,1,2048.0,439.0,472.0,1.0,2.0,1.0,2.0,0.0217251053765162,146.0,11.0,1.0,2.0,0.004872190034802077
96,49,INTERMEDIATE,1,256.0,109.0,419.0,1.0,2.0,1.0,1.0,0.010716903016986063,54.0,195.0,2.0,2.0,0.03418351243527806
97,49,COMPLETED,1,256.0,109.0,419.0,1.0,2.0,1.0,1.0,0.010716903016986063,54.0,195.0,2.0,2.0,0.03418351243527806
98,50,INTERMEDIATE,1,2048.0,124.0,245.0,1.0,2.0,2.0,2.0,0.019210086523896518,114.0,182.0,2.0,2.0,0.039301715840694196
99,50,COMPLETED,1,2048.0,124.0,245.0,1.0,2.0,2.0,2.0,0.019210086523896518,114.0,182.0,2.0,2.0,0.039301715840694196
